종목코드,종목명,업종,현재가,PER,PBR,ROE(%),PEG,배당률(%),시가총액(억),1개월_수익률(%),3개월_수익률(%),5개월_수익률(%)
065510,휴비츠,기타,6710.0,-16.17,0.67,0.0,0.0,0.0,7.3,-4.14,0.45,-15.7
360070,탑머티리얼,기타,8980.0,0.0,0.0,0.0,0.0,0.0,7.36,10.05,0.34,-57.14
039980,폴라리스AI,기타,5070.0,0.0,0.0,0.0,0.0,0.0,7.29,-13.18,18.74,-31.58
080010,이상네트웍스,기타,7350.0,4.95,0.48,9.7,0.51,0.0,7.23,-5.04,10.53,1.38
234920,자이글,기타,5310.0,-10.62,2.81,0.0,0.0,0.0,7.18,0.0,0.0,0.0
171120,라이온켐텍,기타,2015.0,8.5,0.51,6.0,1.42,0.0,7.23,0.0,5.61,-24.95
001020,페이퍼코리아,기타,2110.0,-3.89,0.28,0.0,0.0,0.0,7.51,-8.46,1.93,-36.35
347890,엠엑스온,기타,4220.0,41.78,0.93,2.23,18.74,0.0,7.18,-7.46,4.07,-30.13
045660,에이텍,기타,8710.0,152.81,0.65,0.43,355.37,0.0,7.19,-7.34,11.52,-15.68
413390,엠오티,기타,6110.0,20.37,1.17,5.74,3.55,0.0,7.08,-16.76,17.5,-36.22
004770,써니전자,기타,2025.0,16.88,0.88,5.21,3.24,0.0,7.19,13.13,30.98,11.26
041910,폴라리스AI파마,기타,5350.0,17.04,0.55,3.23,5.28,0.0,7.11,0.75,24.42,-23.13
002795,아모레퍼시픽홀딩스우,기타,11160.0,0.0,0.0,0.0,0.0,0.0,7.12,0.63,13.53,-9.85
388870,파로스아이바이오,기타,5480.0,-6.59,5.09,0.0,0.0,0.0,7.09,2.81,7.66,-40.95
337930,젝시믹스,기타,2415.0,6.07,0.62,10.21,0.59,0.0,7.17,-15.71,-16.87,-45.36
076610,해성옵틱스,기타,1182.0,-5.07,3.07,0.0,0.0,0.0,7.2,-16.23,18.32,-21.46
014160,대영포장,기타,655.0,0.0,0.37,0.0,0.0,0.0,7.1,-9.03,-1.5,-45.69
026150,특수건설,기타,4135.0,-3.72,0.84,0.0,0.0,0.0,7.26,7.68,10.27,-38.28
085670,뉴프렉스,기타,2960.0,8.22,0.67,8.15,1.01,0.0,7.25,1.54,-8.64,-57.53
217330,싸이토젠,기타,3070.0,-5.75,2.0,0.0,0.0,0.0,7.1,-8.63,4.07,-44.98
338100,NH프라임리츠,기타,3805.0,0.0,0.0,0.0,0.0,0.0,7.1,1.87,7.03,-21.71
095720,웅진씽크빅,기타,1259.0,-3.2,0.27,0.0,0.0,0.0,7.15,1.45,13.94,-45.5
302430,이노메트리,기타,7220.0,-16.52,1.19,0.0,0.0,0.0,7.08,-6.23,22.58,-14.15
055490,테이팩스,기타,14780.0,34.94,0.45,1.29,27.09,0.0,7.07,10.05,16.01,-26.83
347000,센코,기타,1869.0,13.26,1.2,9.05,1.47,0.0,7.07,0.32,22.64,-20.47
063160,종근당바이오,기타,12950.0,8.17,0.54,6.61,1.24,0.0,7.1,-7.63,4.18,-34.86
084670,동양고속,기타,24550.0,23.97,1.17,4.88,4.91,0.0,7.11,0.2,-21.19,-37.77
054040,한국컴퓨터,기타,4390.0,3.43,0.35,10.2,0.34,0.0,7.06,-3.94,-3.2,-23.39
377480,마음AI,기타,10060.0,-9.18,2.78,0.0,0.0,0.0,7.15,-1.85,10.92,-38.13
120115,코오롱인더우,기타,25350.0,0.0,0.0,0.0,0.0,0.0,7.02,0.0,10.7,-16.47
091590,남화토건,기타,6140.0,6.6,0.42,6.36,1.04,0.0,7.21,-4.21,-8.08,45.5
128660,피제이메탈,기타,2845.0,9.24,0.96,10.39,0.89,0.0,7.06,-5.17,7.77,-20.97
024830,세원물산,기타,8400.0,3.19,0.18,5.64,0.57,0.0,7.01,-6.77,-9.39,-25.07
000230,일동홀딩스,기타,6000.0,6.34,0.41,6.47,0.98,0.0,6.92,-6.69,5.08,-41.18
155660,DSR,기타,4495.0,4.81,0.29,6.03,0.8,0.0,7.19,2.74,11.4,0.78
228670,레이,기타,4470.0,22.24,0.91,4.09,5.44,0.0,6.99,-2.4,10.78,-43.42
000180,성창기업지주,기타,5010.0,-3.39,0.1,0.0,0.0,0.0,6.99,-4.93,12.58,-29.73
009770,삼정펄프,기타,31200.0,2.06,0.3,14.56,0.14,0.0,7.8,9.28,20.46,-1.42
460940,피앤에스로보틱스,기타,5210.0,24.58,1.6,6.51,3.78,0.0,7.01,1.76,15.14,-38.2
054620,APS,기타,3830.0,-21.76,0.33,0.0,0.0,0.0,7.04,-0.26,-0.78,-48.17
110790,크리스에프앤씨,기타,2925.0,5.34,0.17,3.18,1.68,0.0,6.85,-1.85,1.04,-26.23
096350,대창솔루션,기타,1898.0,-10.1,2.18,0.0,0.0,0.0,7.0,-3.16,18.7,-40.5
417790,트루엔,기타,6920.0,0.0,0.0,0.0,0.0,0.0,7.24,3.28,14.57,-11.17
228340,동양파일,기타,3555.0,-13.47,0.58,0.0,0.0,0.0,7.11,23.44,24.96,75.12
262260,에이프로,기타,4620.0,-12.32,0.94,0.0,0.0,0.0,6.97,36.28,46.2,-50.85
277880,티에스아이,기타,3495.0,22.4,0.68,3.04,7.37,0.0,6.94,-0.14,12.2,-38.68
053280,예스24,기타,2865.0,-6.94,0.41,0.0,0.0,0.0,7.16,-9.48,-1.04,-18.26
032850,비트컴퓨터,기타,4195.0,9.47,0.88,9.29,1.02,0.0,6.97,5.01,13.53,-22.74
204840,지엘팜텍,기타,4500.0,4500.0,3.5,0.08,56250.0,0.0,6.98,-1.42,15.38,-15.25
196490,디에이테크놀로지,기타,6090.0,-4.19,-3.26,0.0,0.0,0.0,6.91,0.0,0.0,0.0
332370,아이디피,기타,5190.0,6.69,0.9,13.45,0.5,0.0,6.89,-2.08,0.58,-2.26
483350,딜리셔스,기타,3090.0,16.44,-0.55,-3.35,0.0,0.0,6.85,-7.35,-39.88,-39.88
303360,프로티아,기타,5400.0,28.42,2.65,9.32,3.05,0.0,6.96,12.27,42.29,8.22
002720,국제약품,기타,3260.0,12.12,0.71,5.86,2.07,0.0,6.9,-2.25,2.68,-32.08
250030,진코스텍,기타,23800.0,0.0,0.0,0.0,0.0,0.0,6.88,0.85,22.68,5.78
039010,현대에이치티,기타,8010.0,6.5,0.58,8.92,0.73,0.0,6.91,4.03,12.34,-35.09
031820,아이티센씨티에스,기타,5680.0,1.3,0.3,23.08,0.06,0.0,6.88,-10.41,23.21,-24.57
043610,KT지니뮤직,기타,1182.0,-2.49,0.48,0.0,0.0,0.0,6.87,-0.42,-7.51,-33.71
019540,일지테크,기타,5070.0,1.5,0.35,23.33,0.06,0.0,6.85,-8.81,-5.23,-31.49
265560,영화테크,기타,6420.0,3.6,0.72,20.0,0.18,0.0,6.86,-9.96,3.88,-37.06
136150,원일티엔아이,기타,8290.0,0.0,0.0,0.0,0.0,0.0,6.95,6.83,-10.96,-55.16
153710,옵티팜,기타,4660.0,-28.94,2.5,0.0,0.0,0.0,6.84,-2.51,9.39,-9.51
067570,엔브이에이치코리아,기타,1612.0,-5.18,0.32,0.0,0.0,0.0,6.8,-5.01,0.56,-26.06
214260,라파스,기타,7630.0,-15.76,2.26,0.0,0.0,0.0,6.81,-9.7,-4.03,-22.06
097800,윈팩,기타,2480.0,-8.05,4.37,0.0,0.0,0.0,6.77,22.47,23.08,3.98
290660,다이나믹솔루션,기타,1606.0,-3.24,1.14,0.0,0.0,0.0,6.88,-21.66,-16.18,-22.71
061040,알에프텍,기타,7560.0,-1.76,0.25,0.0,0.0,0.0,6.84,14.55,0.53,-24.4
048770,TPC로보틱스,기타,4350.0,-26.69,1.88,0.0,0.0,0.0,6.83,48.72,50.26,18.37
067370,선바이오,기타,5620.0,-702.5,2.53,0.0,0.0,0.0,6.86,-6.8,-7.26,-32.21
004780,대륙제관,기타,4295.0,5.93,0.45,7.59,0.78,0.0,6.83,4.37,16.08,6.84
011150,CJ씨푸드,기타,1902.0,24.38,0.78,3.2,7.62,0.0,6.83,-6.54,4.62,-30.71
100030,인지소프트,기타,20600.0,3.16,0.77,24.37,0.13,0.0,6.76,1.73,29.8,6.74
214330,금호에이치티,기타,6520.0,-3.03,0.21,0.0,0.0,0.0,6.82,-23.74,-6.19,-39.77
104460,디와이피엔에프,기타,6480.0,2.72,0.41,15.07,0.18,0.0,6.82,-16.28,-23.31,-57.51
109860,동일금속,기타,7430.0,13.41,0.4,2.98,4.5,0.0,6.76,1.23,3.19,-1.85
123420,위메이드플레이,기타,6470.0,3.88,0.25,6.44,0.6,0.0,6.73,2.21,20.71,-17.05
049550,잉크테크,기타,3480.0,27.19,0.87,3.2,8.5,0.0,6.82,-0.71,15.81,0.29
007280,한국특강,기타,2310.0,-48.12,0.63,0.0,0.0,0.0,6.62,-1.91,19.69,-24.26
002800,신신제약,기타,4475.0,7.3,0.91,12.47,0.59,0.0,6.79,1.94,9.15,-26.4
417970,모델솔루션,기타,10430.0,9.77,0.92,9.42,1.04,0.0,6.67,-0.95,-0.57,-47.64
001560,제일연마,기타,8910.0,6.43,0.54,8.4,0.77,0.0,6.77,-2.84,2.53,-26.85
294140,레몬,기타,2685.0,-4.85,6.61,0.0,0.0,0.0,6.69,19.33,9.82,-22.4
950220,네오이뮨텍,기타,1941.0,-1.58,1.08,0.0,0.0,0.0,6.64,-31.53,54.05,-19.12
318160,셀바이오휴먼텍,기타,7140.0,7.6,1.05,13.82,0.55,0.0,6.67,9.85,31.25,-6.05
006140,피제이전자,기타,4455.0,0.0,0.0,0.0,0.0,0.0,6.62,-6.99,7.35,-38.12
004440,삼일씨엔에스,기타,5260.0,-33.29,0.25,0.0,0.0,0.0,6.7,1.74,-5.23,-35.14
147760,피엠티,기타,3315.0,-2.52,1.16,0.0,0.0,0.0,6.63,-5.96,-13.45,-36.54
010660,화천기계,기타,3045.0,0.0,0.0,0.0,0.0,0.0,6.7,6.47,9.73,-46.86
010280,아이티센엔텍,기타,5130.0,2.9,0.67,23.1,0.13,0.0,6.68,-8.39,21.71,-10.47
079980,휴비스,기타,1919.0,28.64,0.25,0.87,32.92,0.0,6.62,-3.76,10.29,-43.06
019680,대교,기타,1640.0,-2.34,0.24,0.0,0.0,0.0,6.6,-18.0,-3.07,-48.4
071090,하이스틸,기타,3235.0,-14.25,0.45,0.0,0.0,0.0,6.53,5.37,7.83,-28.9
456070,이엔셀,기타,6030.0,-3.77,1.35,0.0,0.0,0.0,6.65,2.73,-14.95,-63.48
137080,나래나노텍,기타,6190.0,1.71,0.59,34.5,0.05,0.0,6.63,-3.28,20.9,0.98
024900,디와이덕양,기타,1999.0,52.61,0.54,1.03,51.08,0.0,6.51,15.75,13.64,-13.84
014970,삼륭물산,기타,4495.0,11.24,1.16,10.32,1.09,0.0,6.66,2.16,6.26,-40.78
205470,휴마시스,기타,2675.0,-4.43,0.28,0.0,0.0,0.0,6.6,-7.76,27.38,-33.21
299660,셀리드,기타,2510.0,-4.09,1.1,0.0,0.0,0.0,7.41,4.8,-9.87,-19.94
067170,오텍,기타,2460.0,-6.53,0.53,0.0,0.0,0.0,6.76,-6.29,-19.61,1.23
323350,다원넥스뷰,기타,8250.0,-15.96,4.3,0.0,0.0,0.0,6.61,1.73,-13.07,-33.2
111710,남화산업,기타,3180.0,0.0,0.0,0.0,0.0,0.0,6.55,1.44,-35.1,-24.82
104040,디에스엠,기타,2510.0,19.16,0.58,3.03,6.32,0.0,6.73,-5.46,56.88,-25.85
033130,디지틀조선,기타,1758.0,11.96,0.71,5.94,2.01,0.0,6.52,-7.67,-2.5,-36.07
100220,비상교육,기타,5050.0,3.08,0.31,10.06,0.31,0.0,6.56,1.3,-6.48,-29.57
049470,비트플래닛,기타,2755.0,-145.0,4.37,0.0,0.0,0.0,6.49,-1.43,95.81,-18.01
340810,시선AI,기타,4610.0,-3.62,4.09,0.0,0.0,0.0,6.43,32.09,110.5,51.15
043650,국순당,기타,3610.0,10.31,0.24,2.33,4.42,0.0,6.45,-0.14,-7.44,-16.24
085310,엔케이,기타,8720.0,-16.67,0.37,0.0,0.0,0.0,6.47,-10.01,-0.11,-25.41
212710,아이에스티이,기타,6730.0,-13.54,3.08,0.0,0.0,0.0,6.54,-18.33,-14.05,-22.91
096250,와이즈넛,기타,5490.0,40.97,1.06,2.59,15.82,0.0,6.49,-6.31,-18.06,-52.26
004720,팜젠사이언스,기타,2975.0,19.32,0.22,1.14,16.95,0.0,6.74,-8.74,3.66,-24.2
067920,이글루,기타,6100.0,-1525.0,0.84,0.0,0.0,0.0,6.71,14.02,31.18,-17.01
041460,한국전자인증,기타,3425.0,13.92,0.97,6.97,2.0,0.0,6.51,-4.86,4.58,-20.35
010040,한국내화,기타,1552.0,-2.92,0.37,0.0,0.0,0.0,6.37,-3.42,0.13,-22.24
451220,아이엠티,기타,8240.0,66.45,2.1,3.16,21.03,0.0,6.49,-7.42,-30.29,-46.39
424960,스마트레이더시스템,기타,3900.0,-20.74,3.36,0.0,0.0,0.0,6.43,-1.14,2.36,-45.07
002700,신일전자,기타,936.0,0.0,0.0,0.0,0.0,0.0,6.42,-4.88,-7.87,-36.41
008370,원풍,기타,5300.0,8.95,0.62,6.93,1.29,0.0,6.36,5.37,11.34,-0.56
058730,다스코,기타,3160.0,-12.34,0.39,0.0,0.0,0.0,6.4,-0.94,-8.01,-14.94
241790,티이엠씨씨엔에스,기타,6360.0,15.14,0.54,3.57,4.24,0.0,6.36,12.77,-2.15,-26.9
222110,팬젠,기타,4895.0,60.43,2.53,4.19,14.42,0.0,6.62,2.3,13.05,-21.05
155650,와이엠씨,기타,3360.0,49.41,0.52,1.05,47.06,0.0,6.38,11.26,13.51,-19.42
270520,앱튼,기타,2740.0,-2.11,0.57,0.0,0.0,0.0,6.35,-24.31,113.4,20.18
082210,옵트론텍,기타,1840.0,-2.84,1.0,0.0,0.0,0.0,6.43,7.54,4.55,-6.07
036000,예림당,기타,2740.0,-7.23,0.52,0.0,0.0,0.0,6.31,-5.84,-13.84,-14.77
214680,디알텍,기타,3790.0,-2.52,0.84,0.0,0.0,0.0,6.33,-21.04,-16.43,-58.05
039610,화성밸브,기타,6090.0,-32.22,0.67,0.0,0.0,0.0,6.34,12.78,15.12,-37.86
081150,티플랙스,기타,2595.0,0.0,0.0,0.0,0.0,0.0,6.3,-6.15,5.7,-29.48
054300,팬스타엔터프라이즈,기타,1088.0,20.15,1.28,6.35,3.17,0.0,6.33,-2.16,46.04,-5.23
092040,아미코젠,기타,880.0,-1.62,0.52,0.0,0.0,0.0,6.22,-11.2,-39.97,-54.0
001840,이화공영,기타,2215.0,0.0,0.0,0.0,0.0,0.0,6.26,0.0,0.0,0.0
382480,지아이텍,기타,1605.0,69.78,0.74,1.06,65.83,0.0,6.32,-5.37,-2.25,-42.47
331740,아우토크립트,기타,6490.0,-4.6,2.01,0.0,0.0,0.0,6.33,4.85,-17.01,-58.37
294090,이오플로우,기타,1490.0,-1.22,-0.42,0.0,0.0,0.0,6.23,0.0,0.0,0.0
018500,동원모빌리티,기타,1352.0,1.62,0.35,21.6,0.07,0.0,6.32,-7.21,4.0,-22.92
210980,SK디앤디,기타,3425.0,8.99,0.11,1.22,7.37,0.0,6.38,12.15,-55.53,-60.73
900300,오가닉티코스메틱,기타,3005.0,-2.34,0.55,0.0,0.0,0.0,6.18,-23.44,32.96,-72.18
005870,휴니드,기타,4380.0,5.76,0.34,5.9,0.98,0.0,6.18,-5.19,3.55,-56.29
016090,대현,기타,1410.0,0.0,0.0,0.0,0.0,0.0,6.24,-4.92,2.1,-20.34
017370,우신시스템,기타,3395.0,4.15,0.31,7.47,0.56,0.0,6.22,-9.22,-18.88,-44.89
065530,와이어블,기타,1296.0,14.56,0.79,5.43,2.68,0.0,6.2,9.09,20.22,-43.03
005670,푸드웰,기타,6290.0,6.28,0.58,9.24,0.68,0.0,6.29,0.16,5.01,-7.09
068290,삼성출판사,기타,6170.0,5.69,0.35,6.15,0.93,0.0,6.17,-3.29,1.65,-32.42
010240,흥국,기타,5220.0,5.26,0.51,9.7,0.54,0.0,6.11,-3.15,0.38,-10.46
065170,비엘팜텍,기타,2210.0,-3.51,7.47,0.0,0.0,0.0,6.17,14.98,-19.93,-11.07
072130,유엔젤,기타,4835.0,14.39,0.94,6.53,2.2,0.0,6.14,-1.83,-9.46,-9.12
480370,씨케이솔루션,기타,1909.0,-1.52,0.86,0.0,0.0,0.0,6.2,40.57,58.69,-26.58
347860,알체라,기타,1477.0,-21.1,2.56,0.0,0.0,0.0,6.23,8.92,12.4,-46.77
064240,홈캐스트,기타,1739.0,1739.0,0.71,0.04,43475.0,0.0,6.03,3.57,12.48,-10.82
039420,케이엘넷,기타,2695.0,7.0,0.83,11.86,0.59,0.0,6.18,-0.92,8.89,-14.44
036090,위지트,기타,1463.0,7.43,0.39,5.25,1.42,0.0,6.23,-0.2,-8.73,-29.49
241690,유니테크노,기타,2490.0,-19.01,0.44,0.0,0.0,0.0,6.09,-7.43,-3.3,-36.07
123010,MSDI,기타,3050.0,-15.17,1.87,0.0,0.0,0.0,6.17,49.14,-12.41,-4.27
014990,인디에프,기타,4075.0,-582.14,1.61,0.0,0.0,0.0,6.12,32.74,136.92,4.49
203400,에이비온,기타,676.0,-1.49,0.89,0.0,0.0,0.0,6.09,0.0,-21.85,-75.01
291230,컴투스엔,기타,2520.0,-5.74,0.85,0.0,0.0,0.0,6.05,8.15,32.63,-39.71
060310,3S,기타,1163.0,-11.29,1.38,0.0,0.0,0.0,6.17,7.29,4.21,-18.27
214270,FSN,기타,1336.0,-2.81,0.95,0.0,0.0,0.0,6.05,1.21,3.81,-36.08
095270,웨이브일렉트로,기타,4345.0,43.45,1.02,2.35,18.49,0.0,6.24,4.83,30.87,-52.46
460870,에스엠씨지,기타,3045.0,-26.25,2.0,0.0,0.0,0.0,6.11,8.36,56.96,-18.8
457600,벡트,기타,4535.0,-13.54,3.45,0.0,0.0,0.0,6.22,13.94,122.3,108.99
089850,유비벨록스,기타,4100.0,-8.35,0.45,0.0,0.0,0.0,6.04,2.76,7.19,-26.79
352910,오비고,기타,4890.0,-31.96,1.83,0.0,0.0,0.0,6.18,29.02,40.52,-9.11
009200,무림페이퍼,기타,1459.0,-3.95,0.14,0.0,0.0,0.0,6.07,-4.33,16.16,-28.66
208370,셀바스헬스케어,기타,2320.0,15.36,0.84,5.47,2.81,0.0,5.97,-5.31,-9.55,-48.56
448710,코츠테크놀로지,기타,11370.0,7.14,1.2,16.81,0.42,0.0,6.01,-1.04,11.69,-48.78
089790,제이티,기타,5880.0,-235.2,0.84,0.0,0.0,0.0,6.07,40.5,38.19,-8.55
066670,디티씨,기타,3220.0,15.94,0.3,1.88,8.48,0.0,6.02,0.62,26.52,10.46
216050,인크로스,기타,4905.0,5.26,0.46,8.75,0.6,0.0,5.98,-6.57,2.19,-28.18
365660,레몬헬스케어,기타,4455.0,0.0,0.0,0.0,0.0,0.0,5.99,-7.38,-52.61,-52.61
016250,SGC E&C,기타,11900.0,-0.93,0.19,0.0,0.0,0.0,5.99,1.97,5.59,-32.54
049480,오픈베이스,기타,1910.0,8.27,0.61,7.38,1.12,0.0,6.0,1.22,8.09,-47.36
463020,뉴엔AI,기타,6720.0,-7.29,2.09,0.0,0.0,0.0,6.04,-22.76,-2.61,-53.33
372910,한컴라이프케어,기타,2135.0,-7.65,0.47,0.0,0.0,0.0,5.91,15.84,32.44,-19.28
094850,참좋은여행,기타,4300.0,0.0,0.0,0.0,0.0,0.0,6.02,-1.71,7.23,-24.69
004450,삼화왕관,기타,27600.0,13.86,0.45,3.25,4.26,0.0,5.95,7.81,8.02,-3.5
000220,유유제약,기타,3775.0,9.07,0.53,5.84,1.55,0.0,5.94,0.13,3.0,-13.02
122350,삼기,기타,1566.0,-9.05,0.59,0.0,0.0,0.0,6.0,1.23,-14.61,2.55
127710,아시아경제,기타,1274.0,14.31,0.47,3.28,4.36,0.0,5.61,25.39,59.45,-25.28
033320,제이씨현시스템,기타,3120.0,6.83,0.51,7.47,0.91,0.0,5.96,-0.64,14.92,-40.34
187420,HLB제넥스,기타,1797.0,2.32,1.28,55.17,0.04,0.0,5.87,-5.97,-7.99,-39.19
126880,제이엔케이글로벌,기타,2545.0,20.2,0.37,1.83,11.04,0.0,5.9,0.59,-10.07,-36.45
221800,지구홀딩스,기타,3620.0,0.0,0.0,0.0,0.0,0.0,5.91,-12.35,-40.75,-82.25
002760,보락,기타,990.0,-39.6,1.27,0.0,0.0,0.0,5.93,-1.98,16.47,-14.73
014470,부방,기타,1063.0,27.26,0.33,1.21,22.53,0.0,6.06,10.5,13.09,-26.69
191420,테고사이언스,기타,7160.0,-8.28,1.14,0.0,0.0,0.0,5.81,-5.79,9.98,-43.44
010470,오리콤,기타,4980.0,7.69,0.45,5.85,1.31,0.0,5.96,5.73,12.04,-18.36
053620,태양,기타,6870.0,4.99,0.28,5.61,0.89,0.0,5.91,1.18,8.36,-5.76
006890,태경케미컬,기타,5050.0,6.7,0.34,5.07,1.32,0.0,5.86,-1.94,-0.98,-43.45
111110,호전실업,기타,6490.0,4.94,0.3,6.07,0.81,0.0,5.88,0.15,5.19,-16.69
056360,코위버,기타,6050.0,17.09,0.35,2.05,8.34,0.0,5.93,12.45,17.02,-37.56
950200,소마젠,기타,3070.0,-19.81,2.16,0.0,0.0,0.0,5.91,-10.1,27.39,-18.68
238090,앤디포스,기타,1907.0,8.59,0.46,5.36,1.6,0.0,5.81,4.9,-24.62,-43.5
099520,DGI,기타,1284.0,-17.59,2.52,0.0,0.0,0.0,5.81,0.0,0.0,0.0
050960,수산아이앤티,기타,8700.0,0.0,0.0,0.0,0.0,0.0,5.87,-2.68,26.09,-9.94
045340,토탈소프트,기타,6640.0,9.31,2.07,22.23,0.42,0.0,5.68,-3.21,17.52,-9.66
001465,BYC우,기타,26900.0,0.0,0.0,0.0,0.0,0.0,5.79,-0.37,23.39,-20.77
225190,LK삼양,기타,821.0,-2.56,1.74,0.0,0.0,0.0,5.79,-4.42,-1.91,-65.21
033310,엠투엔,기타,1450.0,-103.57,0.42,0.0,0.0,0.0,5.8,-4.48,13.37,-22.87
059270,해성에어로보틱스,기타,5180.0,-107.92,1.46,0.0,0.0,0.0,5.78,-8.16,-14.8,-48.15
037440,희림,기타,4170.0,7.43,0.6,8.08,0.92,0.0,5.81,4.51,17.13,-30.73
003310,대주산업,기타,1641.0,8.59,0.52,6.05,1.42,0.0,5.81,-2.55,7.54,-55.04
003925,남양유업우,기타,30400.0,0.0,0.0,0.0,0.0,0.0,5.75,1.5,-5.3,-20.94
396690,미래에셋글로벌리츠,기타,1465.0,-24.42,0.4,0.0,0.0,0.0,5.8,-8.21,3.17,-36.44
273640,와이엠텍,기타,5250.0,11.8,1.04,8.81,1.34,0.0,5.76,3.96,2.34,-55.77
315640,딥노이드,기타,1971.0,-5.21,2.49,0.0,0.0,0.0,5.79,14.59,30.88,-45.85
075180,새론오토모티브,기타,2990.0,-110.74,0.23,0.0,0.0,0.0,5.74,1.18,0.17,-2.45
064800,포니링크,기타,2260.0,3.65,0.26,7.12,0.51,0.0,5.78,-23.78,0.89,-43.43
036120,서울평가정보,기타,1620.0,8.31,1.7,20.46,0.41,0.0,5.69,1.89,8.58,-18.1
333620,엔시스,기타,5200.0,-8.12,1.05,0.0,0.0,0.0,5.72,-3.53,6.12,-29.16
054930,유신,기타,18610.0,2.29,0.38,16.59,0.14,0.0,5.58,3.33,16.82,-30.82
348080,큐라티스,기타,4270.0,-7.25,12.1,0.0,0.0,0.0,5.48,53.32,48.11,-43.56
317530,에피소드컴퍼니,기타,3285.0,-5.45,2.15,0.0,0.0,0.0,5.75,13.28,52.08,-18.99
175140,아고스,기타,2260.0,-2.99,1.38,0.0,0.0,0.0,5.64,-3.62,-5.04,-43.85
215360,우리산업,기타,6220.0,4.05,0.47,11.6,0.35,0.0,5.68,-3.72,6.51,-33.19
000725,현대건설우,기타,54100.0,0.0,0.0,0.0,0.0,0.0,5.71,-3.91,9.4,-29.65
025550,한국선재,기타,2240.0,172.31,0.44,0.26,662.73,0.0,5.72,2.52,8.74,-45.89
039020,이건홀딩스,기타,2480.0,-11.48,0.3,0.0,0.0,0.0,5.6,-17.74,2.69,-29.45
192250,케이사인,기타,7900.0,23.3,0.6,2.58,9.03,0.0,5.58,3.95,10.03,-40.6
053050,지에스이,기타,1895.0,0.0,0.0,0.0,0.0,0.0,5.68,5.57,8.29,-28.63
288180,케이피항공산업,기타,7700.0,36.67,3.33,9.08,4.04,0.0,5.69,2.67,-5.87,-82.44
003780,진양산업,기타,4345.0,8.14,0.84,10.32,0.79,0.0,5.65,14.04,-6.16,-24.3
443250,레뷰코퍼레이션,기타,5180.0,10.86,1.19,10.96,0.99,0.0,5.6,-12.65,-7.99,-38.33
263690,디알젬,기타,4925.0,8.22,0.58,7.06,1.16,0.0,5.58,-2.28,3.68,-12.52
129260,인터지스,기타,1880.0,5.68,0.18,3.17,1.79,0.0,5.59,-1.67,-1.36,-24.8
007370,진양제약,기타,3980.0,1.7,0.4,23.53,0.07,0.0,5.63,-1.12,15.7,-18.86
229500,노브메타파마,기타,4275.0,0.0,0.0,0.0,0.0,0.0,5.55,-7.87,-49.11,-54.52
340930,성원에너텍,기타,806.0,-1.74,1.1,0.0,0.0,0.0,5.55,0.0,0.0,0.0
020760,일진디스플,기타,902.0,-7.39,1.63,0.0,0.0,0.0,5.55,0.0,0.0,0.0
263600,덕우전자,기타,3480.0,8.02,0.52,6.48,1.24,0.0,5.54,-4.66,12.62,-45.02
251630,브이원텍,기타,3470.0,-5.89,0.51,0.0,0.0,0.0,5.53,-2.12,-0.29,-44.57
081180,쎄크,기타,6270.0,19.53,2.28,11.67,1.67,0.0,5.53,22.94,11.76,-54.53
053160,프리엠스,기타,10020.0,66.8,0.75,1.12,59.64,0.0,6.01,6.6,10.23,9.27
040610,SG&G,기타,3235.0,2.03,0.13,6.4,0.32,0.0,5.51,1.41,12.91,-25.63
391710,코닉오토메이션,기타,1273.0,50.92,2.05,4.03,12.64,0.0,5.43,6.97,3.24,-44.29
024950,삼천리자전거,기타,4420.0,10.0,0.54,5.4,1.85,0.0,5.48,-4.54,46.84,-15.33
217480,에스디생명공학,기타,499.0,-7.45,1.86,0.0,0.0,0.0,5.48,0.0,0.0,0.0
378850,화승알앤에이,기타,2915.0,3.04,0.33,10.86,0.28,0.0,5.54,-3.48,7.96,-15.51
092440,기신정기,기타,1910.0,-70.74,0.23,0.0,0.0,0.0,5.58,-3.92,0.53,-17.49
088280,쏘닉스,기타,3165.0,-24.53,1.31,0.0,0.0,0.0,5.48,38.21,9.14,-60.34
006980,우성,기타,18340.0,4.38,0.22,5.02,0.87,0.0,5.67,19.95,16.22,-24.53
036670,삼양케이씨아이,기타,5070.0,3.88,0.47,12.11,0.32,0.0,5.46,-2.12,3.68,-18.49
003475,유안타증권우,기타,4285.0,0.0,0.0,0.0,0.0,0.0,5.49,0.47,10.15,-5.82
002630,오리엔트바이오,기타,913.0,0.0,0.0,0.0,0.0,0.0,5.41,-1.3,9.47,-17.9
061250,화일약품,기타,6490.0,0.0,0.0,0.0,0.0,0.0,5.46,-17.32,-12.42,-31.18
090080,평화산업,기타,980.0,3.43,0.87,25.36,0.14,0.0,5.38,-4.39,19.66,-2.58
001550,조비,기타,10570.0,85.93,1.04,1.21,71.02,0.0,5.49,-2.76,3.93,-30.18
024910,경창산업,기타,1530.0,-2.63,0.49,0.0,0.0,0.0,5.48,-8.93,10.47,-25.18
420570,제이투케이바이오,기타,9240.0,20.13,1.6,7.95,2.53,0.0,5.4,-5.81,28.33,9.35
025530,SJM홀딩스,기타,3670.0,6.51,0.29,4.45,1.46,0.0,5.48,1.52,7.31,-5.29
